Date,AAPL,MSFT,AMZN,GOOGL,BRK-B,TSLA,NVDA,GOOG,UNH,JPM,AVGO,V,BAC,HD,MA,MRK,ABBV,LLY,UPS,CAT
25/04/2022,0.07,0.20,-0.10,-0.10,-0.10,0.01,-0.10,-0.10,0.20,0.09,0.20,0.15,-0.10,0.20,0.08,0.20,0.20,-0.10,0.20,-0.10
26/04/2022,0.20,0.20,-0.10,-0.10,0.20,0.20,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0.20,0.20,0.20,0.20,0.20,0.20,-0.10
27/04/2022,-0.10,0.20,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,0.16,-0.10,-0.06,0.20,-0.10,0.20,0.20,0.20,0.20,0.20,0.20,-0.10
28/04/2022,0.00,0.20,-0.08,-0.10,-0.02,-0.10,-0.08,0.02,0.14,-0.10,0.00,0.20,-0.02,0.20,0.20,0.20,0.02,0.20,0.20,-0.10
29/04/2022,0.20,0.20,-0.10,-0.10,-0.04,-0.10,-0.07,-0.10,0.20,-0.10,-0.08,0.20,0.06,0.20,0.20,0.20,-0.10,0.20,0.04,0.09
02/05/2022,0.07,0.20,-0.10,-0.10,-0.10,0.00,-0.05,-0.10,0.02,-0.10,0.18,0.20,0.13,0.20,0.20,0.20,-0.10,0.20,-0.07,0.11
03/05/2022,0.14,-0.10,-0.10,0.20,-0.10,0.04,0.12,0.20,-0.10,0.20,0.20,-0.10,0.20,0.20,-0.10,0.20,-0.10,0.20,-0.10,-0.10
04/05/2022,-0.04,-0.10,-0.10,0.20,-0.10,0.11,-0.05,0.20,-0.10,0.20,0.20,-0.10,0.20,0.20,-0.10,0.20,-0.10,0.18,-0.10,0.20
05/05/2022,-0.03,0.11,-0.10,0.20,-0.10,0.14,-0.03,0.16,-0.10,0.20,0.20,-0.10,0.20,0.16,-0.10,-0.02,0.20,0.07,-0.10,0.04
06/05/2022,0.07,-0.10,-0.10,0.19,0.02,-0.08,-0.10,-0.10,0.04,0.20,0.15,-0.10,0.20,-0.10,-0.10,0.20,0.20,0.20,0.20,0.12
09/05/2022,0.00,-0.10,-0.10,0.07,0.20,-0.08,-0.10,-0.10,0.15,0.20,0.12,-0.10,0.06,0.14,-0.10,0.20,0.20,0.20,0.20,-0.07
10/05/2022,-0.04,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.08,0.20,0.20,0.20,-0.10,-0.10,-0.04,-0.10,0.20,0.20,0.20,0.20,-0.10
11/05/2022,0.07,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.20,-0.05,0.20,-0.02,-0.10,-0.10,-0.10,0.20,0.20,0.20,0.20,-0.10
12/05/2022,-0.10,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.02,-0.06,0.20,0.04,-0.10,0.20,-0.10,0.20,0.20,0.20,0.20,-0.10
13/05/2022,-0.10,-0.10,0.20,0.20,0.13,-0.10,-0.10,0.20,0.03,-0.10,0.20,0.20,-0.10,0.20,-0.10,0.20,0.13,0.20,-0.10,-0.09
16/05/2022,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,-0.10,0.00,0.07,0.15,0.11,0.20,-0.10,0.20,0.16,0.20,0.13,0.20,-0.10,0.17
17/05/2022,-0.10,-0.10,0.20,0.04,-0.10,-0.05,0.03,-0.10,0.05,0.20,0.20,0.20,-0.10,0.20,-0.08,0.20,-0.03,0.20,0.14,0.00
18/05/2022,0.01,0.20,0.10,-0.10,-0.10,0.05,0.20,-0.10,0.03,0.20,-0.10,0.20,-0.10,-0.10,0.20,0.20,-0.10,0.20,-0.10,0.20
19/05/2022,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,-0.04,-0.10,0.20,0.20,-0.10,0.20,0.06,0.00,0.20,0.20,0.19,0.20,-0.10,0.20
20/05/2022,-0.10,-0.10,0.09,-0.10,0.20,0.01,-0.03,-0.10,0.20,0.20,-0.10,0.20,0.06,0.18,0.20,0.20,-0.02,0.20,-0.10,-0.10
23/05/2022,-0.10,0.20,-0.10,-0.10,0.20,-0.10,-0.10,0.06,0.20,0.20,-0.10,0.20,0.20,-0.05,0.20,0.20,-0.06,0.20,-0.06,-0.10
24/05/2022,0.06,0.20,-0.10,-0.10,-0.05,-0.09,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.12,0.17,0.17,0.20,-0.10,0.20,0.13,-0.10
25/05/2022,0.13,0.20,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.13,0.12,0.17,0.14,-0.10,0.20,0.20,-0.10
26/05/2022,0.13,0.20,-0.10,-0.10,-0.10,-0.03,-0.04,-0.10,0.16,0.20,-0.10,0.20,0.20,0.20,0.00,-0.10,-0.10,0.20,0.12,0.17
27/05/2022,-0.10,0.12,0.20,-0.10,0.06,0.04,0.04,-0.10,0.18,0.20,0.20,-0.09,-0.10,0.20,-0.10,-0.08,-0.07,0.20,0.20,0.09
31/05/2022,-0.08,-0.10,0.20,0.04,-0.04,0.20,0.08,0.20,-0.10,0.20,0.20,0.07,-0.07,0.20,-0.10,-0.10,-0.10,0.20,0.18,-0.09
01/06/2022,0.10,-0.10,0.20,0.20,-0.08,0.17,-0.07,0.20,-0.10,0.20,0.20,-0.01,-0.10,0.12,-0.10,-0.10,-0.10,0.20,0.20,-0.03
02/06/2022,0.20,-0.10,0.20,0.20,0.04,0.06,-0.07,0.20,-0.10,0.20,0.13,0.01,-0.10,0.07,0.10,-0.04,-0.10,-0.10,0.20,-0.01
03/06/2022,-0.10,-0.10,0.20,0.20,-0.10,0.08,-0.08,0.20,-0.10,0.20,-0.10,0.20,-0.10,0.20,0.20,-0.10,-0.01,-0.10,0.20,0.20
06/06/2022,-0.10,-0.10,0.20,0.20,0.15,-0.10,-0.09,0.20,-0.02,-0.10,-0.10,0.20,-0.10,0.20,0.20,0.00,0.06,-0.10,0.20,0.20
07/06/2022,-0.10,-0.10,-0.10,0.20,0.14,-0.10,0.03,0.20,0.13,-0.10,-0.10,0.20,-0.10,0.20,0.20,-0.08,0.18,-0.10,0.20,0.20
08/06/2022,-0.10,-0.10,-0.10,0.20,-0.03,-0.10,-0.10,0.12,0.20,-0.10,0.08,0.20,-0.02,-0.10,0.20,0.20,0.20,0.20,-0.06,0.20
09/06/2022,0.18,-0.10,-0.10,0.20,-0.10,0.19,-0.10,0.20,0.20,-0.10,0.07,-0.10,-0.10,0.09,0.10,0.13,0.04,0.20,-0.10,0.20
10/06/2022,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.10,-0.10,0.20,-0.10,0.20,-0.10,-0.10,0.20,-0.10,0.20,0.20,0.20,-0.10,0.20
13/06/2022,-0.10,-0.10,-0.10,0.20,-0.10,0.20,-0.10,0.20,0.20,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.20,0.20,0.20,0.20,0.20
14/06/2022,-0.10,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.20,-0.10,0.20,-0.10,0.20,0.20,0.20,0.20,-0.10
15/06/2022,0.20,-0.10,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.10,-0.10,0.20,0.20,-0.10,-0.10,-0.10,0.20,0.20,0.20,0.20,-0.10
16/06/2022,0.20,0.20,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,-0.10,0.20,0.20,0.20,0.20,-0.10
17/06/2022,0.08,0.20,0.20,0.20,-0.10,0.03,0.05,0.20,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,-0.10,0.20,0.04,0.20,0.20,-0.10
21/06/2022,0.00,0.20,0.20,0.13,-0.10,-0.04,-0.01,0.20,-0.05,0.19,-0.10,-0.10,0.20,-0.10,-0.10,0.20,0.17,0.20,0.00,-0.10
22/06/2022,0.06,0.04,0.11,0.20,-0.10,0.04,-0.08,0.02,0.20,0.05,-0.10,-0.10,0.20,-0.10,-0.10,0.20,0.20,0.20,0.17,-0.10
23/06/2022,0.19,0.00,0.20,0.19,-0.10,0.08,-0.07,-0.10,0.20,0.07,-0.10,0.09,-0.10,-0.09,-0.10,0.20,0.14,0.20,0.20,-0.10
24/06/2022,0.09,-0.10,0.11,0.20,-0.10,0.04,-0.05,-0.06,0.20,0.13,-0.09,0.20,-0.10,0.06,-0.10,0.20,0.08,0.20,0.20,-0.10
27/06/2022,0.10,-0.02,0.07,-0.10,0.12,0.01,-0.07,0.12,0.17,-0.10,-0.07,0.20,-0.10,0.20,-0.10,0.20,0.09,0.20,0.18,-0.10
28/06/2022,0.19,0.20,-0.10,-0.10,0.20,0.03,-0.10,0.00,0.20,-0.10,-0.04,0.20,-0.10,0.05,-0.10,0.20,0.07,0.20,0.20,-0.10
29/06/2022,0.08,-0.10,-0.10,-0.10,0.20,-0.05,-0.10,-0.10,0.20,0.20,-0.08,0.20,-0.10,-0.10,0.20,0.01,0.20,0.20,0.15,0.20
30/06/2022,0.20,-0.02,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,0.20,-0.10,-0.02,-0.04,0.04,0.20,-0.02,0.20,0.20,0.20,0.20,0.06
01/07/2022,0.19,0.19,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.18,-0.10,0.14,-0.10,0.20,-0.10,-0.01,0.20,0.20,0.20,-0.10
05/07/2022,0.20,0.20,0.20,-0.10,0.20,-0.02,-0.10,-0.04,-0.01,-0.10,-0.10,0.16,-0.10,0.20,-0.10,0.20,0.01,0.20,0.20,-0.10
06/07/2022,0.20,0.16,0.20,0.01,0.20,0.01,-0.10,0.20,-0.05,-0.10,-0.10,-0.04,-0.10,0.20,-0.10,0.20,-0.10,0.20,0.20,-0.10
07/07/2022,0.20,0.03,0.20,0.20,0.20,0.03,-0.10,0.20,-0.10,0.10,-0.05,-0.06,-0.10,0.20,-0.10,0.20,-0.10,0.08,0.07,-0.10
08/07/2022,0.20,-0.10,0.15,0.20,0.20,0.12,0.09,0.20,-0.08,-0.08,0.07,-0.10,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.07,-0.10
11/07/2022,0.19,-0.10,-0.10,0.20,0.20,0.17,-0.08,0.20,0.20,-0.10,0.04,0.20,-0.08,0.12,-0.10,0.20,-0.10,0.10,-0.10,-0.06
12/07/2022,0.20,-0.10,-0.10,-0.10,0.20,0.02,-0.10,-0.09,0.06,0.20,-0.05,0.20,0.11,0.20,0.20,0.20,0.01,-0.10,-0.10,0.14
13/07/2022,0.20,-0.10,-0.10,-0.10,0.20,-0.03,-0.10,-0.10,0.09,0.20,-0.05,0.20,-0.10,0.20,0.20,0.20,0.20,0.19,-0.10,-0.10
14/07/2022,0.20,-0.10,-0.10,-0.10,0.20,-0.06,-0.03,-0.10,0.12,-0.10,0.09,0.20,-0.10,0.20,0.20,0.20,0.18,0.20,-0.01,-0.10
15/07/2022,0.20,-0.10,0.03,-0.10,0.04,0.04,0.07,-0.10,-0.03,-0.10,0.15,0.20,0.11,0.20,0.20,0.20,-0.01,0.20,-0.10,-0.10
18/07/2022,-0.10,0.20,-0.10,0.20,0.20,-0.10,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.20
19/07/2022,-0.08,-0.10,0.20,-0.10,0.00,-0.03,0.11,-0.10,0.20,-0.07,0.13,0.20,0.20,0.20,0.13,-0.10,-0.10,0.20,0.20,-0.10
20/07/2022,-0.10,-0.10,0.20,-0.10,0.20,-0.02,0.18,-0.10,0.20,0.20,0.06,-0.07,0.20,0.20,0.20,-0.10,-0.10,-0.08,0.19,-0.06
21/07/2022,-0.03,-0.03,0.20,-0.07,0.20,0.02,0.20,-0.10,-0.10,-0.02,0.09,0.03,0.20,0.20,0.20,-0.10,-0.10,0.00,0.15,0.05
22/07/2022,0.16,-0.10,0.20,-0.10,0.20,0.20,0.04,-0.10,-0.09,0.04,0.02,-0.04,0.09,0.20,0.17,-0.10,-0.10,0.20,0.20,-0.10
25/07/2022,0.14,-0.10,0.20,-0.10,0.20,0.20,-0.10,-0.10,-0.09,0.20,-0.01,-0.10,-0.01,0.20,0.20,-0.10,0.03,0.20,0.20,-0.06
26/07/2022,-0.03,-0.10,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.05,0.07,0.04,-0.10,0.06,0.20,0.20,0.18,0.20,-0.10,0.14
27/07/2022,0.20,-0.10,-0.10,-0.10,0.20,-0.07,-0.10,-0.10,0.20,0.20,0.20,-0.10,-0.06,-0.10,0.13,0.20,0.20,0.20,-0.10,0.20
28/07/2022,0.20,0.01,0.16,-0.08,-0.10,-0.10,-0.10,0.19,-0.10,0.15,-0.10,0.15,0.15,0.14,-0.10,0.15,0.16,0.16,0.15,-0.09
29/07/2022,0.20,0.20,-0.04,-0.08,-0.10,-0.10,0.20,0.20,-0.10,0.12,0.18,0.11,0.12,0.10,-0.10,0.10,0.08,0.11,-0.10,-0.09
01/08/2022,0.20,0.20,0.15,-0.10,-0.10,-0.09,-0.10,0.19,0.14,0.13,0.17,0.13,-0.10,0.14,-0.10,0.11,0.10,0.12,-0.10,-0.10
02/08/2022,0.13,0.20,0.20,-0.10,0.20,0.20,-0.03,0.20,0.20,-0.10,-0.04,-0.10,-0.10,0.20,0.10,-0.10,-0.10,-0.06,0.20,-0.10
03/08/2022,0.20,-0.10,0.20,0.17,0.20,0.15,-0.04,0.20,0.09,-0.10,0.03,-0.10,0.07,0.20,-0.10,0.04,-0.10,-0.10,0.20,-0.10
04/08/2022,0.20,0.19,0.20,0.20,-0.10,0.13,0.20,0.20,-0.05,-0.10,0.20,-0.10,-0.10,0.20,-0.10,-0.07,-0.10,-0.10,0.20,-0.10
05/08/2022,0.17,-0.10,0.20,0.11,-0.10,0.05,-0.10,0.20,0.02,0.20,0.20,0.20,-0.09,0.20,0.10,-0.07,-0.10,-0.10,0.10,-0.10
08/08/2022,0.20,0.03,0.20,-0.02,-0.10,-0.10,-0.10,0.06,0.03,0.20,0.16,0.20,0.04,0.20,-0.10,0.20,-0.06,-0.10,0.14,-0.08
09/08/2022,0.20,0.20,0.20,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.20
10/08/2022,0.17,0.20,-0.10,-0.10,-0.10,-0.10,-0.10,0.20,0.07,0.20,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.05,-0.03,0.20,0.14
11/08/2022,0.20,0.18,-0.10,-0.10,-0.02,0.01,-0.10,0.16,-0.10,0.20,-0.10,-0.10,0.20,-0.01,-0.10,0.20,0.18,-0.01,0.20,0.20
12/08/2022,0.20,0.20,-0.09,-0.02,0.02,-0.06,-0.05,0.20,-0.08,0.20,-0.07,-0.10,0.20,-0.10,-0.10,0.20,-0.03,0.08,0.20,0.19
15/08/2022,0.11,-0.03,-0.10,0.20,-0.03,0.06,0.18,-0.02,-0.10,0.20,0.00,-0.10,0.20,0.14,-0.05,0.04,-0.10,0.20,0.20,0.01
16/08/2022,0.06,-0.10,-0.09,0.03,0.20,0.07,0.05,-0.10,0.02,0.20,-0.10,0.20,0.20,0.20,-0.10,0.11,-0.08,0.20,0.00,0.03
17/08/2022,0.20,-0.06,0.01,-0.05,0.20,0.11,0.01,-0.10,0.20,0.20,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.04,-0.08
18/08/2022,0.20,-0.10,-0.10,-0.10,0.20,0.04,-0.04,-0.10,0.15,-0.10,-0.06,0.20,0.00,0.20,0.16,0.20,-0.10,0.20,0.20,-0.05
19/08/2022,0.20,-0.10,-0.10,-0.10,-0.06,-0.04,-0.10,-0.10,0.20,-0.10,0.05,0.09,-0.05,0.20,0.09,0.20,0.12,0.20,0.20,0.20
22/08/2022,0.20,-0.05,-0.10,-0.10,-0.10,0.00,-0.10,-0.10,0.20,-0.10,0.06,0.08,-0.10,0.02,0.20,0.20,0.20,0.20,0.20,0.20
23/08/2022,0.04,-0.10,-0.10,-0.10,-0.10,0.06,-0.10,-0.10,0.20,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.20,0.20,0.20,0.20,0.20
24/08/2022,0.20,-0.10,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.20,0.20,0.20,0.20
25/08/2022,0.07,-0.10,-0.05,0.20,0.20,0.16,0.02,0.20,0.15,0.20,0.20,-0.10,-0.05,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.20
26/08/2022,0.20,-0.10,0.20,0.20,0.20,0.20,0.20,0.20,-0.10,0.20,-0.03,-0.10,-0.10,-0.10,-0.10,0.02,-0.10,0.00,-0.10,0.20
29/08/2022,-0.10,-0.10,0.15,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.20,0.20,0.20,0.20,-0.10,-0.10,0.20,0.20,0.20,-0.10,-0.05
30/08/2022,-0.10,-0.10,0.20,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.20,-0.10,0.20,0.20,0.20,-0.10,-0.10,0.20
31/08/2022,-0.10,-0.10,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.20,-0.10,0.20,0.20,0.20,-0.10,0.20,-0.10
01/09/2022,-0.10,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,0.20,0.20,0.20,-0.10,0.20,0.20,0.20,0.11,-0.01,0.20,-0.10,0.20,-0.10
02/09/2022,-0.10,-0.10,0.10,0.20,-0.10,-0.10,-0.10,0.20,-0.10,0.20,-0.10,-0.10,0.20,0.20,0.19,0.20,0.20,0.01,0.20,-0.10
06/09/2022,-0.10,-0.10,-0.02,-0.04,-0.10,0.01,-0.10,-0.10,0.19,0.20,0.08,0.08,-0.10,0.20,0.20,0.20,0.20,0.20,0.20,-0.10
07/09/2022,-0.10,-0.10,0.15,-0.10,-0.10,0.01,-0.10,0.19,0.04,0.20,0.10,0.05,-0.10,0.20,0.07,0.20,0.16,0.20,0.14,-0.10
08/09/2022,-0.10,-0.10,0.20,-0.10,-0.10,0.08,-0.10,-0.10,0.10,0.20,0.20,-0.07,0.20,0.20,0.20,0.18,0.09,0.20,-0.08,-0.10
09/09/2022,-0.10,-0.10,0.10,-0.10,0.03,0.12,-0.06,0.00,-0.03,0.20,0.10,0.06,0.15,0.20,0.18,0.00,0.10,0.20,-0.10,0.05
12/09/2022,-0.10,0.17,0.20,-0.10,0.14,0.13,-0.02,-0.05,-0.07,0.20,0.11,0.02,0.20,0.03,-0.08,0.03,0.00,0.18,-0.10,0.10
13/09/2022,0.20,0.20,0.12,-0.10,-0.10,0.20,-0.10,-0.10,-0.01,0.20,-0.04,-0.04,0.20,-0.10,0.10,0.20,0.07,0.00,-0.10,0.20
14/09/2022,0.20,-0.10,0.11,-0.10,0.20,0.20,-0.10,-0.10,-0.10,-0.09,0.20,0.20,-0.10,-0.10,0.07,0.20,0.20,0.11,-0.10,0.20
15/09/2022,0.20,-0.10,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.20,0.04,-0.10,0.20,-0.10,-0.10,0.20,0.20,0.20,-0.10,0.06
16/09/2022,-0.10,-0.10,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.20,0.20,0.20,0.20,-0.10,-0.10,0.20,0.20,0.20,-0.10,-0.10
19/09/2022,0.13,-0.10,-0.10,-0.09,0.12,0.18,0.08,-0.10,0.20,0.20,-0.03,-0.10,0.20,0.20,-0.10,0.20,0.20,0.11,-0.10,-0.10
20/09/2022,0.20,-0.10,-0.10,-0.10,0.20,0.15,0.11,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.20,-0.10,0.20,0.20,0.04,-0.10,-0.10
21/09/2022,0.20,0.20,-0.10,-0.08,0.20,0.20,0.20,-0.10,0.20,-0.10,0.00,-0.10,-0.09,0.20,0.02,0.20,0.20,-0.05,-0.10,-0.10
22/09/2022,0.20,0.20,-0.10,0.20,0.20,0.16,-0.10,-0.06,0.20,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.20,0.20,0.20,-0.10,-0.10
23/09/2022,0.20,0.20,-0.10,0.20,0.20,-0.10,-0.10,-0.08,0.20,-0.10,-0.10,0.18,-0.10,0.20,-0.10,0.20,0.20,0.20,-0.10,-0.10
26/09/2022,0.20,0.20,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.20,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.20,0.20,0.20,-0.10,-0.10
27/09/2022,0.20,0.20,-0.10,0.20,0.20,-0.10,-0.10,0.09,0.20,-0.10,0.01,-0.10,-0.10,0.20,-0.10,0.20,0.20,0.20,-0.10,-0.10
28/09/2022,-0.10,0.19,0.12,-0.10,0.20,0.00,0.08,0.20,0.05,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.19,0.18,0.20,0.18,-0.10
29/09/2022,-0.10,0.15,0.20,-0.10,0.20,0.13,-0.10,0.03,0.07,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.20,0.01,0.20,0.20,0.20
30/09/2022,-0.10,0.01,0.09,-0.08,0.20,-0.04,0.02,-0.10,0.20,0.00,-0.10,0.20,-0.10,0.20,-0.10,0.20,-0.10,0.20,0.20,0.20
03/10/2022,-0.10,-0.06,0.06,-0.10,0.20,-0.10,-0.04,0.20,0.13,0.20,-0.09,0.20,-0.07,0.20,-0.02,0.20,-0.10,0.20,-0.10,0.20
04/10/2022,-0.10,0.02,0.02,-0.10,0.20,-0.10,-0.09,0.09,0.13,0.20,0.10,0.20,0.06,0.20,0.06,0.20,-0.10,-0.10,-0.10,0.20
05/10/2022,-0.10,0.09,0.05,-0.10,0.14,-0.10,-0.01,0.10,0.16,0.20,0.20,-0.05,-0.08,0.20,0.20,0.20,-0.10,-0.10,-0.10,0.20
06/10/2022,-0.02,0.09,0.03,-0.05,0.01,-0.10,-0.05,0.20,0.00,0.03,0.20,-0.04,0.02,0.20,0.12,0.05,0.04,0.16,-0.10,0.20
07/10/2022,-0.10,0.14,-0.06,-0.02,-0.10,-0.10,-0.10,0.20,-0.10,-0.10,0.20,0.20,-0.03,0.20,0.20,0.20,0.07,0.20,-0.10,0.20
10/10/2022,0.20,-0.10,-0.10,0.09,-0.09,-0.10,-0.10,0.20,0.00,-0.10,-0.10,0.20,-0.10,0.20,0.20,0.20,0.20,0.20,-0.10,0.20
11/10/2022,0.11,-0.10,-0.10,0.14,0.20,-0.10,-0.10,0.20,-0.05,-0.10,-0.10,0.20,-0.10,0.20,-0.10,0.20,0.20,0.20,0.00,0.20
12/10/2022,-0.10,-0.10,-0.10,0.20,-0.10,-0.10,-0.10,0.08,0.17,0.07,-0.10,0.20,-0.10,0.20,-0.10,0.20,0.20,0.20,0.19,0.20
13/10/2022,0.20,-0.10,-0.10,0.18,0.20,-0.02,-0.10,-0.10,0.09,0.20,-0.10,-0.04,-0.05,-0.10,-0.10,0.20,0.20,0.14,0.20,0.20
14/10/2022,0.02,0.07,-0.10,-0.10,0.20,-0.03,-0.09,-0.10,0.20,0.20,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.18,0.20,0.15,-0.10
17/10/2022,-0.02,0.20,-0.10,-0.10,0.13,-0.08,-0.07,0.13,0.20,0.20,-0.03,0.20,0.20,-0.10,-0.04,0.20,-0.03,0.04,0.16,-0.10
18/10/2022,0.01,0.20,-0.10,0.00,0.20,-0.02,-0.05,-0.10,0.12,0.20,-0.08,0.08,0.20,-0.10,0.17,0.20,-0.03,0.08,0.12,-0.10
19/10/2022,-0.03,-0.10,0.20,0.02,0.18,-0.02,-0.08,-0.10,0.20,0.20,-0.08,0.08,0.20,-0.10,0.20,0.20,-0.03,-0.05,0.20,-0.10
20/10/2022,0.16,0.07,0.20,0.20,-0.10,0.11,0.15,-0.08,0.19,0.20,-0.10,0.17,0.20,-0.10,-0.10,0.20,-0.10,-0.08,-0.10,-0.10
21/10/2022,0.18,-0.10,0.20,-0.10,-0.10,-0.10,0.02,-0.10,0.17,0.20,0.09,0.20,0.20,-0.10,-0.04,0.20,0.02,0.07,-0.10,0.20
24/10/2022,0.19,0.20,0.01,-0.10,-0.10,-0.10,0.02,-0.10,0.20,0.20,0.19,0.03,-0.10,-0.10,-0.10,0.20,0.15,0.20,-0.10,0.20
25/10/2022,0.12,0.20,-0.04,0.10,0.04,-0.10,0.05,-0.10,0.09,0.20,0.08,-0.01,-0.08,0.20,-0.10,0.20,0.02,0.20,-0.10,0.02
26/10/2022,-0.04,-0.10,-0.10,-0.10,0.03,0.04,-0.06,-0.10,0.04,0.20,0.11,0.20,-0.09,0.20,0.19,0.20,0.03,0.20,-0.01,0.15
27/10/2022,-0.10,-0.10,-0.10,-0.10,0.14,0.04,0.00,-0.10,0.08,0.03,0.03,0.20,-0.01,0.20,0.20,0.20,0.07,0.20,-0.07,0.20
28/10/2022,-0.10,-0.10,-0.10,-0.10,0.20,0.05,0.03,-0.10,0.10,0.17,0.05,0.20,-0.10,0.20,0.20,0.20,-0.10,0.20,-0.10,0.20
31/10/2022,-0.02,-0.10,-0.10,-0.10,0.05,0.02,-0.06,-0.10,0.18,0.20,0.07,0.20,-0.10,0.20,0.20,0.20,-0.10,0.20,-0.04,0.20
01/11/2022,0.02,-0.10,-0.10,-0.10,0.20,0.01,0.02,-0.10,0.16,0.20,0.04,0.18,-0.10,0.20,0.20,0.20,-0.10,0.08,-0.10,0.20
02/11/2022,0.20,-0.10,-0.10,-0.10,0.07,0.01,-0.04,-0.10,0.20,0.20,0.09,-0.10,0.00,0.20,0.20,0.20,-0.10,0.19,-0.07,0.14
03/11/2022,-0.10,-0.10,-0.10,-0.10,-0.10,-0.02,0.07,-0.10,0.20,0.20,-0.04,-0.10,0.20,-0.04,0.12,0.20,0.20,0.20,0.20,0.20
04/11/2022,-0.10,-0.10,-0.10,-0.10,-0.06,-0.10,0.20,-0.10,0.17,0.20,0.13,-0.10,0.20,-0.10,-0.04,0.20,0.20,0.20,0.20,0.20
07/11/2022,-0.10,0.12,-0.10,-0.10,-0.10,-0.10,0.20,-0.10,0.15,0.20,0.13,-0.10,0.20,-0.10,-0.10,0.20,0.10,0.20,0.20,0.20
08/11/2022,-0.10,0.20,-0.10,0.09,-0.10,-0.10,0.17,-0.10,0.10,0.20,0.19,-0.10,-0.04,0.00,-0.07,0.20,0.04,0.20,0.12,0.20
09/11/2022,-0.10,0.20,-0.10,0.20,0.16,-0.10,-0.06,0.20,-0.10,0.20,0.20,-0.10,-0.10,0.20,0.12,0.20,0.03,0.02,-0.10,0.03
10/11/2022,-0.10,0.08,0.09,0.20,0.20,-0.10,-0.10,0.20,-0.08,0.04,0.20,-0.05,-0.02,0.20,-0.10,0.20,-0.01,0.16,0.09,-0.10
11/11/2022,0.10,0.20,0.20,0.20,0.20,-0.10,0.04,0.20,-0.10,0.09,0.17,-0.10,-0.10,0.20,-0.10,-0.02,-0.07,-0.10,0.20,-0.10
14/11/2022,0.14,0.19,0.20,0.20,0.20,-0.08,0.03,0.20,-0.10,0.04,0.13,-0.10,-0.10,0.20,-0.10,-0.05,0.00,-0.10,0.20,-0.10
15/11/2022,0.16,-0.10,0.20,0.20,0.20,-0.01,0.08,0.20,-0.10,-0.10,0.13,0.20,-0.10,0.20,-0.10,-0.05,0.00,-0.10,0.20,-0.10
16/11/2022,0.11,-0.10,-0.10,0.20,0.20,-0.01,-0.09,0.20,-0.10,-0.10,0.12,0.20,-0.10,0.20,0.19,-0.02,0.18,-0.10,0.20,-0.09
17/11/2022,0.17,-0.10,-0.10,0.20,0.20,-0.10,-0.10,0.20,-0.10,-0.10,0.00,0.20,-0.10,0.14,0.13,0.20,0.15,0.20,0.02,-0.10
